address,price,Bedrooms,Bath,Lot Size,Property Age,Gross Taxes for 2020,Area,Sub-Area/Community,Property Type,Title,Style,Heating Type,Depth,Frontage,Listing ID,Primary Agent,Primary Broker,Secondary Agent,Secondary Broker,Days on REW,Features,Amenities,Appliances,Fireplaces,Air Conditioner405 2688 Vine Street,"$589,900",1,1,Built in 1999 (21 yrs old),"$1,568",$431,Vancouver West,Kitsilano,Apt/Condo,Freehold Strata,"Inside Unit,Upper Unit",R2521594,Doug Fielding PREC*,Stonehaus Realty Corp.,23 Days on REW,"Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Recreation Center",1
3508 W 30th Avenue,"$3,500,000",4,2,5330 ft²,Built in 1940 (80 yrs old),"$8,213",Vancouver West,Dunbar,House,Freehold NonStrata,Rancher/Bungalow,0.00 feet,R2479636,Tiffany Chen PREC*,Pacific Evergreen Realty Ltd.,154 Days on REW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479 W 19th Avenue,"$3,680,000",7,4,44 ft x 121 ft (5363 ft²),Built in 1945 (75 yrs old),"$9,714",Vancouver West,Dunbar,House,Freehold NonStrata,3 Storey,121.9,44.00 feet,R2476713,Melissa Wu PREC*,eXp Realty,163 Days on REW,"Drapes/window Coverings, Security System, Smoke Alarm, Sprinkler - Inground",Garden,"Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,,,,,,,,,,,,,
3525 W 29th Avenue,"$4,688,000",5,4,50 ft x 130 ft (6500 ft²),Built in 1987 (33 yrs old),"$10,277",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey,130,50.00 feet,R2473407,Layla Yang PREC*,Dracco Pacific Realty,Frank Peng PREC*,Dracco Pacific Realty,169 Days on REW,2,,,,,,,,,,,,,,,,,,,,,,,,
3635 W 20th Avenue,"$4,388,000",5,7,33 ft x 122 ft (4026 ft²),Built in 2019 (1 yrs old),"$8,293",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,122,33.00 feet,R2437220,Layla Yang PREC*,Dracco Pacific Realty,Frank Peng PREC*,Dracco Pacific Realty,311 Days on REW,"Central Location, Garage Door Opener, Heat Recovery Ventilator, Private Yard, Security System, Smoke Alarm, Treed","Air Conditioning, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Range Top, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,,,,,,,,,,,
3691 W 22nd Avenue,"$4,288,000",4,6,33 ft x 122 ft (4026 ft²),Built in 2020 (0 yrs old),"$9,109",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,122,33.00 feet,R2524830,Victor Kwan PREC*,RE/MAX Select Properties,4 Days on REW,"Garage Door Opener, Security System, Vacuum - Built In","Air Conditioning, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Yes,,,,,,,,,,,,,,,,,,,,,,,
102 3595 W 18th Avenue,"$1,498,000",2,3,Built in 2007 (13 yrs old),"$3,207",$0,Vancouver West,Dunbar,Townhouse,Freehold Strata,"2 Storey,Inside Unit",R2524543,Shaune Bowers,Oakwyn Realty Downtown Ltd.,5 Days on REW,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Shopping Nearby","Compactor - Garbage, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, Garden, In Suite Laundry, Wheelchair Access",1,Yes,,,,,,,,,,,,,,,,,,,,,,,
3870 W 17th Avenue,"$2,760,000",4,2,33 ft x 125 ft (4137 ft²),Built in 1925 (95 yrs old),"$7,570",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey,125.35,33.00 feet,R2523234,Jade Shen PREC*,Royal Pacific Realty Corp.,14 Days on REW,Central Location,"Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,,,,,,,,,,,,,
4085 W 29th Avenue,"$6,980,000",5,6,53 ft x 130 ft (6890 ft²),Built in 2016 (4 yrs old),"$18,069",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,130,53.00 feet,R2522768,Edward Yan PREC*,Luxmore Realty,17 Days on REW,Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,,,,,,,,,,,,,,,
3415 W 24th Avenue,"$2,580,000",6,3,33 ft x 122 ft (4026 ft²),Built in 1941 (79 yrs old),"$7,328",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,122,33.00 feet,R2520578,Wei Wang (Lucy),Royal Pacific Realty Corp.,27 Days on REW,"Central Location, Private Yard","Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,,,,,,,,,,,
3334 W 39th Avenue,"$4,398,000",5,6,50 ft x 101 ft (5075 ft²),Built in 2016 (4 yrs old),"$10,879",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,101.5,50.00 feet,R2499173,Heather Mah,Stilhavn Real Estate Services,Brandon Chow,Stilhavn Real Estate Services,100 Days on REW,"Air Conditioning, Central Location, Heat Recovery Ventilator, Jetted Bathtub, Oven - Built In, Paved Road, Private Yard, Security System, Smoke Alarm, Sprinkler - Fire, Sprinkler - Inground, Vacuum - Built In","Garden, Golf Course Nearby, Guest Suite, In Suite Laundry, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,,,,,,,,,,,,
3565 W 37th Avenue,"$3,800,000",4,3,66 ft x 140 ft (9257 ft²),Built in 1924 (96 yrs old),"$10,752",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,140.25,66.00 feet,R2519131,Wei Wang (Lucy),Royal Pacific Realty Corp.,31 Days on REW,"Central Location, Private Yard","Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,,,,,,,,,,,
302 3595 W 18th Avenue,"$988,000",2,2,Built in 2007 (13 yrs old),"$2,721",$670,Vancouver West,Dunbar,Apt/Condo,Freehold Strata,"1 Storey,Corner Unit",R2519070,Richie Huang PREC*,Macdonald Realty,34 Days on REW,"Air Conditioning, Drapes/window Coverings","Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Storage, Wheelchair Access",1,Yes,,,,,,,,,,,,,,,,,,,,,,,
4063 W 36th Avenue,"$6,780,000",6,7,52 ft x 133 ft (6922 ft²),Built in 2019 (1 yrs old),"$18,543",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,133.11,52.00 feet,R2518639,Victor Kwan PREC*,RE/MAX Select Properties,37 Days on REW,"Drapes/window Coverings, Heat Recovery Ventilator, Oven - Built In, Security System, Vacuum - Built In",Air Conditioning,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,,,,,,,,,,,,,,
3309 W 19th Avenue,"$9,980,000",4,6,71 ft x 121 ft (8646 ft²),Built in 2015 (5 yrs old),"$30,528",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,121.6,71.10 feet,R2454206,Sarina Han PREC*,Luxmore Realty,47 Days on REW,"Central Air Conditioning, Garden",2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
4042 W 27th Avenue,"$9,980,000",4,5,51 ft x 129 ft (6681 ft²),Built in 2020 (0 yrs old),"$15,704",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,129.73,51.50 feet,R2515189,Frank Chen,Nu Stream Realty Inc.,51 Days on REW,"Central Location, Lane Access, Private Setting, Private Yard","Golf Course Nearby, Recreation Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,,,,,,,,,,,,,,,,,,,,,,,,
3716-3718 W 16th Avenue,"$2,680,000",4,3,33 ft x 110 ft (3630 ft²),Built in 1928 (92 yrs old),"$7,375",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,110,33.00 feet,R2513990,Ken Wong,Regent Park Realty Inc.,54 Days on REW,"Dishwasher, Microwave, Refrigerator, Stove",2,,,,,,,,,,,,,,,,,,,,,,,,,
201 3641 W 29th Avenue,"$1,328,000",2,2,Built in 1980 (40 yrs old),"$2,567",$336,Vancouver West,Dunbar,Townhouse,Freehold Strata,"End Unit,Other",R2512208,Yanni Chen,Jovi Realty Inc.,61 Days on REW,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,In Suite Laundry,1,,,,,,,,,,,,,,,,,,,,,,,,,
4063 W 30th Avenue,"$3,980,000",4,3,53 ft x 130 ft (6890 ft²),Built in 1951 (69 yrs old),"$12,261",Vancouver West,Dunbar,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,130,53.00 feet,R2511210,Peter Yang PREC*,Royal Pacific Realty Corp.,65 Days on REW,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3537 W 18th Avenue,"$3,980,000",5,5,33 ft x 111 ft (3665 ft²),Built in 2018 (2 yrs old),"$9,461",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,111,33.00 feet,R2507556,Rhys Taylor,Royal Pacific Realty Corp.,77 Days on REW,"Air Conditioning, Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Heat Recovery Ventilator, Intercom, Oven - Built In","Central Air Conditioning, Garden","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,,,,,,,,,,,,,,
3839 W 35th Avenue,"$5,380,000",7,6,50 ft x 131 ft (6553 ft²),Built in 2009 (11 yrs old),"$18,802",Vancouver West,Dunbar,House,Freehold NonStrata,Reverse 2 Storey w/Bsmt,Heat Recovery Ventilator,131.07,50.00 feet,R2506978,Frances Chan,Sutton Group-West Coast Realty,79 Days on REW,"Air Conditioning, Drapes/window Coverings, Heat Recovery Ventilator, Jetted Bathtub, Oven - Built In, Security System","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",3,Yes,,,,,,,,,,,,,,,,,,,,,,
4037 W 18th Avenue,"$3,560,000",4,5,33 ft x 135 ft (4472 ft²),Built in 2011 (9 yrs old),"$6,854",Vancouver West,Dunbar,House,Freehold NonStrata,Reverse 2 Storey w/Bsmt,135.5,33.00 feet,R2506185,Ruby Chang PREC*,LeHomes Realty Premier,80 Days on REW,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3556 W 17th Avenue,"$3,538,000",5,5,33 ft x 110 ft (3696 ft²),Built in 2018 (2 yrs old),"$8,878",Vancouver West,Dunbar,House,Freehold NonStrata,Reverse 2 Storey w/Bsmt,110,33.00 feet,R2504693,Jacky Pan,Royal Pacific Realty Corp.,85 Days on REW,"Air Conditioning, Drapes/window Coverings, Intercom, Oven - Built In, Security System, Smoke Alarm",Garden,"Dishwasher, Microwave, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",1,Yes,,,,,,,,,,,,,,,,,,,,,,
206 3595 W 26th Avenue,"$989,000",2,2,Built in 1999 (21 yrs old),"$2,332",Vancouver West,Dunbar,Apt/Condo,Freehold NonStrata,Upper Unit,R2500590,Phyllis Zhou,Pacific Evergreen Realty Ltd.,95 Days on REW,"Central Location, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Storage",1,,,,,,,,,,,,,,,,,,,,,,,,,,
3692 W 33rd Avenue,"$5,980,000",5,7,57 ft x 130 ft (7410 ft²),Built in 2015 (5 yrs old),"$21,583",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,130,57.00 feet,R2499766,Sabrina Guo PREC*,Royal Pacific Lions Gate Realty Ltd.,Mingwei Du,Royal Pacific Lions Gate Realty Ltd.,99 Days on REW,"Air Conditioning, Central Location, Drapes/window Coverings, Garage Door Opener, Oven - Built In, Security System, Smoke Alarm, Sprinkler - Fire","Central Air Conditioning, Shopping Nearby","Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher",3,Yes,,,,,,,,,,,,,,,,,,,,
3556 W 23rd Avenue,"$3,780,000",4,5,33 ft x 122 ft (4026 ft²),Built in 2015 (5 yrs old),"$10,280",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,122,33.00 feet,R2495364,Li Sun PREC*,LeHomes Realty Premier,108 Days on REW,"Drapes/window Coverings, Garage Door Opener, Oven - Built In, Security System, Vacuum - Built In, Wet Bar",Air Conditioning,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler",1,Yes,,,,,,,,,,,,,,,,,,,,,,
3556 W 23rd Avenue,"$3,780,000",4,5,33 ft x 122 ft (4026 ft²),Built in 2015 (5 yrs old),"$10,280",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,122,33.00 feet,R2495364,Li Sun PREC*,LeHomes Realty Premier,108 Days on REW,"Drapes/window Coverings, Garage Door Opener, Oven - Built In, Security System, Vacuum - Built In, Wet Bar",Air Conditioning,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher, Wine Cooler",1,Yes,,,,,,,,,,,,,,,,,,,,,,
3947 W 18th Avenue,"$2,790,000",6,2,33 ft x 130 ft (4290 ft²),Built in 1931 (89 yrs old),"$8,134",$0,Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,130,33.00 feet,R2493020,Tony Yao,Sutton Group - 1st West Realty,116 Days on REW,Garage Door Opener,Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,,,,,,,,,,,
3848 W 17th Avenue,"$3,388,000",4,5,33 ft x 124 ft (4092 ft²),Built in 2007 (13 yrs old),"$9,806",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,124,33.00 feet,R2492911,Sarina Han PREC*,Luxmore Realty,116 Days on REW,In Suite Laundry,2,,,,,,,,,,,,,,,,,,,,,,,,,
3580 W 18th Avenue,"$2,850,000",3,3,33 ft x 122 ft (4026 ft²),Built in 1930 (90 yrs old),"$7,848",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,122,33.00 feet,R2491858,Jade Shen PREC*,Royal Pacific Realty Corp.,118 Days on REW,Central Location,Shopping Nearby,Washer/Dryer/Fridge/Stove/Dishwasher,5,,,,,,,,,,,,,,,,,,,,,,,
4067 W 18th Avenue,"$3,590,000",5,5,33 ft x 137 ft (4533 ft²),Built in 2004 (16 yrs old),"$9,871",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,137.35,33.00 feet,R2483226,Katherine Yang,Royal Pacific Realty Corp.,142 Days on REW,"Air Conditioning, Central Location, Garage Door Opener, Heat Recovery Ventilator, Lane Access, Private Setting, Security System, Smoke Alarm, Sprinkler - Fire","Central Air Conditioning, Golf Course Nearby, Guest Suite, In Suite Laundry, Recreation Nearby, Shopping Nearby, Storage","Compactor - Garbage, Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher",2,Yes,,,,,,,,,,,,,,,,,,,,,
3334 W 39th Avenue,"$4,398,000",5,6,50 ft x 101 ft (5075 ft²),Built in 2016 (4 yrs old),"$10,879",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,Heat Recovery Ventilator,101.5,50.00 feet,R2499173,Heather Mah,Stilhavn Real Estate Services,Brandon Chow,Stilhavn Real Estate Services,100 Days on REW,"Air Conditioning, Central Location, Heat Recovery Ventilator, Jetted Bathtub, Oven - Built In, Paved Road, Private Yard, Security System, Smoke Alarm, Sprinkler - Fire, Sprinkler - Inground, Vacuum - Built In","Garden, Golf Course Nearby, Guest Suite, In Suite Laundry, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,Yes,,,,,,,,,,,,,,,,,,,
3322 W 35th Avenue,"$3,890,000",6,5,50 ft x 129 ft (6498 ft²),Built in 1987 (33 yrs old),"$10,643",Vancouver West,Dunbar,House,Freehold NonStrata,2 Storey w/Bsmt.,129.5,50.00 feet,R2481668,Wei Du PREC*,Amex Broadway West Realty,148 Days on REW,3,,,,,,,,,,,,,,,,,,,,,,,,,,
302 6311 Cambie Street,"$998,000",2,2,Built in 2014 (6 yrs old),"$2,639",$460,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Corner Unit,R2521191,Henry Wu PREC*,LeHomes Realty Premier,25 Days on REW,"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire",Washer/Dryer/Fridge/Stove/Dishwasher,"Bike Room, Elevator, In Suite Laundry, Storage",,,,,,,,,,,,,,,,,,,,,,,,,,
207 444 W 49th Avenue,"$1,785,000",3,2,Built in 1980 (40 yrs old),"$2,318",$454,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Inside Unit,R2510199,Stella Price PREC*,SPG Realty,Erin Price-Emery,SPG Realty,68 Days on REW,Garage Door Opener,"Central Location, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry, Storage",,,,,,,,,,,,,,,,,,,,,,,
901 5926 Tisdall Street,"$1,148,000",3,2,Built in 1961 (59 yrs old),$0,$738,Vancouver West,Oakridge,Apt/Condo,Shares in Co-operative,Penthouse,R2510482,Patrick Weeks PREC*,RE/MAX Select Properties,68 Days on REW,"Drapes/window Coverings, Fireplace Insert, Intercom","Adult Oriented, Central Location, Golf Course Nearby, Private Setting, Recreation Nearby, Shopping Nearby","Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, In Suite Laundry, Oudoor Pool, Storage, Wheelchair Access",1,,,,,,,,,,,,,,,,,,,,,,,,
460 W 48th Avenue,"$3,899,000",4,2,60 ft x 122 ft (7320 ft²),Built in 1947 (73 yrs old),"$9,411",Vancouver West,Oakridge,House,Freehold NonStrata,2 Storey,122,60.00 feet,R2493888,Bob Tai,Royal Pacific Tri-Cities Realty,113 Days on REW,"Central Location, Drapes/window Coverings, Lane Access","Golf Course Nearby, Recreation Nearby, Shopping Nearby","Clothes Washer, Refrigerator, Stove",,,,,,,,,,,,,,,,,,,,,,,,
750 W 46th Avenue,"$3,880,000",7,4,58 ft x 122 ft (7102 ft²),Built in 1964 (56 yrs old),"$9,828",Vancouver West,Oakridge,House,Freehold NonStrata,2 Storey,122.45,58.00 feet,R2336567,Andy Dai PREC*,Nu Stream Realty Inc.,299 Days on REW,"Central Location, Drapes/window Coverings, Lane Access, Treed","Golf Course Nearby, In Suite Laundry, Recreation Nearby, Shared Laundry, Shopping Nearby, Storage",Washer/Dryer/Fridge/Stove/Dishwasher,1,,,,,,,,,,,,,,,,,,,,,,,
302 651 W 45th Avenue,"$759,000",1,1,Built in 1994 (26 yrs old),"$1,929",$350,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Upper Unit,R2521050,Michael K Chiang,Sutton Group-West Coast Realty,23 Days on REW,"Central Location, Golf Course Nearby","Clothes Washer/Dryer, Dishwasher, Microwave, Refrigerator, Stove","Bike Room, Elevator, Exercise Centre, In Suite Laundry, Indoor Pool",,,,,,,,,,,,,,,,,,,,,,,,,,
309 5733 Alberta Street,"$1,199,900",2,2,Built in 2020 (0 yrs old),$0,$346,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Ground Level Unit,R2520575,Sean Lin PREC*,Magnum Projects Ltd.,28 Days on REW,"Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Shopping Nearby","Clothes Washer, Microwave","Central Airconditioning, Elevator, In Suite Laundry",Yes,,,,,,,,,,,,,,,,,,,,,,,,
403 588 W 45th Avenue,"$1,098,000",2,3,Built in 2000 (20 yrs old),"$3,280",$428,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Upper Unit,R2515880,Timothy Turner,Sutton Group-West Coast Realty,47 Days on REW,"Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Smoke Alarm","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby, Treed","Freezer, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Elevator, Garden, In Suite Laundry, Storage",1,,,,,,,,,,,,,,,,,,,,,,,,
204 5770 Oak Street,"$1,090,000",2,2,Built in 2000 (20 yrs old),"$2,317",$368,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Corner Unit,R2512617,Lucas Cui,Royal Pacific Realty (Kingsway) Ltd.,58 Days on REW,"Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, In Suite Laundry",1,,,,,,,,,,,,,,,,,,,,,,,,,
160 W 44th Avenue,"$2,888,000",3,1,46 ft x 123 ft (5731 ft²),Built in 1948 (72 yrs old),"$8,401",Vancouver West,Oakridge,House,Freehold NonStrata,2 Storey,123.25,46.50 feet,R2509811,Alex Qiu PREC*,Royal Pacific Realty Corp.,68 Days on REW,2,,,,,,,,,,,,,,,,,,,,,,,,,,
6340 Ash Street,"$1,590,000",3,4,Built in 2011 (9 yrs old),"$4,292",$350,Vancouver West,Oakridge,Townhouse,Freehold Strata,3 Storey,R2508339,Simon Sheng PREC*,Pacific Evergreen Realty Ltd.,73 Days on REW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405 638 W 45th Avenue,"$1,128,000",2,2,Built in 1999 (21 yrs old),"$3,391",$525,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Corner Unit,R2505625,Emily Shen,Sutton Group-West Coast Realty,81 Days on REW,"Air Conditioning, Intercom, Jetted Bathtub, Smoke Alarm, Sprinkler - Fire",Washer/Dryer/Fridge/Stove/Dishwasher,"Elevator, Exercise Centre, Indoor Pool, Sauna/Steam Room, Swirlpool/Hot Tub",1,Yes,,,,,,,,,,,,,,,,,,,,,,,,
311 6198 Ash Street,"$1,099,000",2,2,Built in 2001 (19 yrs old),"$2,686",$490,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,1 Storey,R2505739,Wesley Yu PREC*,Sutton Group-West Coast Realty,81 Days on REW,"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire","Central Location, Golf Course Nearby, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Club House, Elevator, In Suite Laundry",1,,,,,,,,,,,,,,,,,,,,,,,,
6363 Ontario Street,"$3,300,000",6,5,49 ft x 106 ft (5247 ft²),Built in 1996 (24 yrs old),"$8,256",Vancouver West,Oakridge,House,Freehold NonStrata,"2 Storey w/Bsmt.,Basement Entry",106,49.50 feet,R2505286,Mindy Minhas,Sutton Group-West Coast Realty,Randy Khun-Khun,Dracco Pacific Realty,82 Days on REW,"Central Location, Drapes/window Coverings, Garage Door Opener, Lane Access, Pantry, Private Yard, Smoke Alarm","Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,2,,,,,,,,,,,,,,,,,,,,,
Sl20 100 W 41st Avenue,"$1,599,000",3,3,Built in 2022 (-2 yrs old),$0,$301,Vancouver West,Oakridge,Townhouse,Freehold Strata,3 Storey,R2503523,Randy Lim,RE/MAX Select Properties,88 Days on REW,Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,"Garden, Playground",Yes,,,,,,,,,,,,,,,,,,,,,,,,,
209 6198 Ash Street,"$739,000",1,1,Built in 2001 (19 yrs old),"$1,954",$374,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,1 Storey,R2500629,Jeanne Yu,Nu Stream Realty Inc.,95 Days on REW,"Drapes/window Coverings, Sprinkler - Fire","Central Location, Lane Access, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Bike Room, Elevator, In Suite Laundry, Storage, Wheelchair Access",1,,,,,,,,,,,,,,,,,,,,,,,,
Sl11 100 W 41st Avenue,"$1,199,000",2,2,Built in 2022 (-2 yrs old),$0,$301,Vancouver West,Oakridge,Townhouse,Freehold Strata,3 Storey,R2500552,Randy Lim,RE/MAX Select Properties,96 Days on REW,Air Conditioning,Washer/Dryer/Fridge/Stove/Dishwasher,"Garden, Playground",Yes,,,,,,,,,,,,,,,,,,,,,,,,,
401 6026 Tisdall Street,"$538,888",2,1,Built in 1960 (60 yrs old),$0,$455,Vancouver West,Oakridge,Apt/Condo,Shares in Co-operative,Inside Unit,R2496115,Noella Neale,RE/MAX All Points Realty,106 Days on REW,"Drapes/window Coverings, Storage Shed","Adult Oriented, Central Location, Golf Course Nearby, Private Setting, Recreation Nearby, Shopping Nearby","Refrigerator, Stove","Elevator, Garden, Shared Laundry, Storage, Wheelchair Access",1,,,,,,,,,,,,,,,,,,,,,,,,
6174 Oak Street,"$1,768,000",3,3,Built in 2014 (6 yrs old),"$4,359",$367,Vancouver West,Oakridge,Townhouse,Freehold Strata,4 Level Split,R2486796,Krystal Ho PREC*,RE/MAX Select Properties,134 Days on REW,"Air Conditioning, Drapes/window Coverings, Security System","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,
A311 688 Fairchild Road,"$1,199,000",3,2,Built in 1995 (25 yrs old),"$3,358",$619,Vancouver West,Oakridge,Apt/Condo,Freehold Strata,Other,R2484226,Silas Ng (Wah-Hoi),Royal Pacific Realty Corp.,139 Days on REW,"Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Intercom, Smoke Alarm","Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Concierge, Exercise Centre, In Suite Laundry, Indoor Pool, Recreation Center, Storage",1,,,,,,,,,,,,,,,,,,,,,,,,
6088 Oak Street,"$1,638,000",3,4,Built in 2016 (4 yrs old),"$4,327",$652,Vancouver West,Oakridge,Townhouse,Freehold Strata,3 Storey w/Bsmt.,R2482765,Sherman Lee,Macdonald Realty Westmar,143 Days on REW,"Air Conditioning, Drapes/window Coverings, Sprinkler - Fire","Central Location, Lane Access, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,"Central Airconditioning, In Suite Laundry",1,Yes,,,,,,,,,,,,,,,,,,,,,,,
56 W 41st Avenue,"$2,890,000",7,4,33 ft x 120 ft (3990 ft²),"$7,686",Vancouver West,Oakridge,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,120.9,33.00 feet,R2479254,Juvy Gogoescu,Magsen Realty Inc.,155 Days on REW,"Garden, Storage",1,,,,,,,,,,,,,,,,,,,,,,,,,,
223 618 W 45th Avenue,"$1,210,000",2,3,Built in 2000 (20 yrs old),"$3,786",$591,Vancouver West,Oakridge,Townhouse,Freehold Strata,2 Storey,R2473293,Jason Wang PREC*,New World Realty Ltd.,170 Days on REW,"Air Conditioning, Garage Door Opener, Intercom","Central Location, Lane Access, Private Yard, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher","Elevator, Exercise Centre, Garden, Indoor Pool, Sauna/Steam Room, Swirlpool/Hot Tub",1,Yes,,,,,,,,,,,,,,,,,,,,,,,
57 W 42nd Avenue,"$2,088,000",4,2,33 ft x 122 ft (4026 ft²),Built in 1954 (66 yrs old),"$6,844",Vancouver West,Oakridge,House,Freehold NonStrata,Rancher/Bungalow w/Bsmt.,122,33.00 feet,R2302384,Tony Tang PREC*,Pacific Evergreen Realty Ltd.,176 Days on REW,"Refrigerator, Washer/Dryer/Fridge/Stove/Dishwasher",1,,,,,,,,,,,,,,,,,,,,,,,,,
